first_name,last_name,birth_date,player_id,season,season_type,league,team,games,starts,minutes,points,plus_minus,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,blocked_shot_attempts,offensive_rebounds,defensive_rebounds,assists,screen_assists,turnovers,steals,deflections,loose_balls_recovered,blocked_shots,personal_fouls,personal_fouls_drawn,offensive_fouls,charges_drawn,technical_fouls,flagrant_fouls,ejections,points_off_turnovers,points_in_paint,second_chance_points,fast_break_points,possessions,estimated_possessions,calculated_possessions,plays_used,team_possessions,usage_percentage,true_shooting_percentage,three_point_attempt_rate,free_throw_rate,offensive_rebounding_percentage,defensive_rebounding_percentage,total_rebounding_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,internal_box_plus_minus
reynolds,smith-rivera,1988-06-19,518297,2019,Full Season,Spain - ACB,Gators,21,12,474.5,179,NA,25,47,38,114,15,18,4,8,42,30,0,21,15,0,0,0,42,37,0,0,0,0,0,0,0,0,0,870.2116,870.2116,NA,NA,2640.9683,19.2155,0.5298,0.7081,0.1118,1.2615,10.5651,6.6776,10.4261,1.9768,0,11.0573,0.1734
reynolds,smith-rivera,1988-06-19,518297,2020,Full Season,EuroLeague,Gators,28,13,635.22,169,NA,22,65,35,123,20,22,6,12,43,42,0,30,21,0,0,1,47,36,0,0,0,0,0,0,0,0,0,1104.3531,1104.3531,NA,NA,2086.0594,17.5203,0.4275,0.6543,0.117,1.7404,9.3837,6.6585,10.0376,1.5363,0.4755,13.1764,-3.9668
reynolds,smith-rivera,1988-06-19,518297,2020,Full Season,Spain - ACB,Gators,30,18,659.71,235,NA,25,53,58,150,11,14,0,4,35,47,0,29,18,0,0,3,49,22,0,0,0,0,0,0,0,0,0,1179.0642,1179.0642,NA,NA,2251.9553,17.3153,0.5618,0.7389,0.069,2.0171,6.6069,4.2982,13.0881,1.3827,0.2997,12.1767,-0.9576
reynolds,smith-rivera,1988-06-19,518297,2021,Full Season,Spain - ACB,Blue Devils,2,0,53.8,27,NA,3,9,7,14,0,0,0,0,4,2,0,2,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,102.708,102.708,NA,NA,1603.6229,20.8785,0.587,0.6087,0,0,10.2898,4.9745,5.3909,1.0394,0,8,-3.4804
lauderdale,labeyrie,1995-08-01,937827,2021,Full Season,EuroCup,Scarlet Knights,9,5,200.78,89,NA,17,36,10,37,25,30,6,5,11,18,0,17,8,0,0,0,24,39,0,0,0,0,0,0,0,0,0,352.5389,352.5389,NA,NA,983.2811,24.7463,0.5162,0.5068,0.411,4.807,7.7246,4.359,17.1577,2.2214,0,16.4729,-0.8461
andrew,varejao,1976-01-21,781578,2012,Full Season,EuroLeague,Bison,21,1,323.29,151,NA,46,79,15,39,14,16,3,9,18,52,0,34,12,0,0,0,31,17,0,0,0,0,0,0,0,0,0,558.6593,558.6593,NA,NA,1607.0772,24.4734,0.6038,0.3305,0.1356,4.5588,8.6352,5.2169,30.6141,2.4368,0,21.3783,1.8373
andrew,varejao,1976-01-21,781578,2013,Full Season,EuroLeague,Lions,31,3,453.57,153,NA,37,70,17,50,28,30,3,4,20,63,0,45,8,0,0,2,33,36,0,0,0,0,0,0,0,0,0,779.5388,779.5388,NA,NA,2148.3282,20.2003,0.5743,0.4167,0.25,1.7847,6.5314,2.4584,24.7249,1.1366,0.6949,25.2525,0.0014
andrew,varejao,1976-01-21,781578,2013,Full Season,Spain - ACB,Lions,32,2,390.73,185,NA,34,76,23,63,48,49,3,3,22,58,0,35,9,0,0,4,35,39,0,0,0,0,0,0,0,0,0,674.6862,674.6862,NA,NA,3125.3893,25.0954,0.5761,0.4532,0.3525,1.803,8.3828,3.3629,25.9558,1.5386,0.5929,17.8973,-0.1226
andrew,varejao,1976-01-21,781578,2014,Full Season,EuroLeague,Great Danes,20,1,336.77,134,NA,28,68,19,47,21,21,3,4,18,62,0,52,8,0,0,1,28,31,0,0,0,0,0,0,0,0,0,598.8304,598.8304,NA,NA,1707.0141,25.6749,0.5393,0.4087,0.1826,1.1984,6.6305,5.2913,36.8903,1.5742,0.7507,29.5052,-7.4252
zagars,vroman,1986-09-07,643058,2010,Full Season,NBA,Timberwolves,39,2,411.9667,124,-70,49,110,0,1,26,38,18,49,55,24,0,27,10,0,0,9,58,0,0,0,0,0,0,0,0,0,0,900,824.7594,900,161,7919.9322,16.3206,0.4854,0.009,0.3423,13.4808,13.8539,13.4171,9.302,1.2212,1.9325,17.4509,-3.854
zagars,vroman,1986-09-07,643058,2012,Full Season,EuroLeague,Golden Hurricane,15,10,211.44,109,NA,41,75,0,0,27,42,10,24,41,4,0,45,5,0,0,8,34,33,0,0,0,0,0,0,0,0,0,353.6465,353.6465,NA,NA,1279.5032,34.7837,0.583,0,0.56,17.6658,23.3245,20.7109,5.9993,1.0824,4.5542,32.4957,-6.6099
zagars,vroman,1986-09-07,643058,2013,Full Season,EuroLeague,Lions,30,6,465.25,214,NA,85,122,0,0,44,62,8,51,89,12,0,41,10,0,0,23,75,53,0,0,0,0,0,0,0,0,0,799.6129,799.6129,NA,NA,2148.3282,21.0281,0.7168,0,0.5082,17.2456,24.5401,20.0508,5.88,1.15,5.0371,21.5472,9.0248
zagars,vroman,1986-09-07,643058,2013,Full Season,Spain - ACB,Lions,31,4,472.94,215,NA,82,120,0,1,51,73,4,43,84,11,0,53,12,0,0,13,81,65,0,0,0,0,0,0,0,0,0,816.6409,816.6409,NA,NA,3125.3893,21.8527,0.7021,0.0083,0.6033,12.4512,23.9646,17.52,6.2285,1.2223,2.1731,25.7132,1.183
zagars,vroman,1986-09-07,643058,2014,Full Season,EuroLeague,Gamecocks,2,0,29.48,22,NA,7,8,0,0,8,11,0,0,5,1,0,2,1,0,0,1,2,6,0,0,0,0,0,0,0,0,0,48.0029,48.0029,NA,NA,1766.7104,26.2417,0.8567,0,1,0,23.0602,12.1065,7.2924,2.1951,3.0169,13.4771,5.7248
zagars,vroman,1986-09-07,643058,2015,Full Season,EuroLeague,Gamecocks,6,0,42.01,21,NA,7,10,0,0,7,10,0,6,7,1,0,4,0,0,0,1,8,5,0,0,0,0,0,0,0,0,0,73.5068,73.5068,NA,NA,1705.9953,21.9269,0.7292,0,1,18.7502,20.82,20.3667,3.9515,0,2.0165,21.7391,-2.236
zagars,vroman,1986-09-07,643058,2015,Full Season,Spain - ACB,Bluejays,21,15,340.99,180,NA,66,119,0,0,48,74,7,31,42,8,0,41,11,0,0,8,52,61,0,0,0,0,0,0,0,0,0,604.0413,604.0413,NA,NA,2417.9968,27.7838,0.5938,0,0.6218,10.7098,14.199,13.6979,5.803,1.9415,2.4982,21.2921,-3.8481
liraz,sexton,1993-11-06,857518,2012,Full Season,EuroCup,Falcons,10,0,89.79,24,NA,6,13,1,3,9,12,0,5,10,5,0,6,0,0,0,3,5,7,0,0,0,0,0,0,0,0,0,156.3122,156.3122,NA,NA,844.3259,15.1101,0.5639,0.1875,0.75,8.5607,14.6009,12.4181,7.2446,0,4.0107,21.9941,-0.4458
liraz,sexton,1993-11-06,857518,2015,Full Season,EuroCup,Falcons,10,1,102.52,22,NA,8,19,0,2,6,9,2,12,10,5,0,15,3,0,0,3,8,11,0,0,0,0,0,0,0,0,0,176.8713,176.8713,NA,NA,698.7176,19.8206,0.4407,0.0952,0.4286,16.2253,14.1988,14.4748,10.3847,1.6219,3.584,37.5375,-5.8255
liraz,sexton,1993-11-06,857518,2018,Full Season,Spain - ACB,Redbirds,8,1,103.95,37,NA,15,31,0,1,7,8,0,7,18,3,0,5,3,0,0,2,14,13,0,0,0,0,0,0,0,0,0,181.8134,181.8134,NA,NA,2526.7047,19.0561,0.5208,0.0312,0.25,8.3109,22.6346,16.6276,4.1967,1.369,1.9068,12.3396,-3.7791
liraz,sexton,1993-11-06,857518,2019,Full Season,EuroCup,Falcons,8,1,121.9,42,NA,17,35,0,5,8,14,3,11,10,2,0,6,5,0,0,3,16,15,0,0,0,0,0,0,0,0,0,213.1739,213.1739,NA,NA,1337.8054,20.7192,0.4549,0.125,0.35,11.3076,12.0937,11.7926,3.8057,2.5525,2.2211,11.5031,-2.6552
liraz,sexton,1993-11-06,857518,2020,Full Season,EuroLeague,Norse,27,19,570.98,245,NA,83,146,15,48,34,39,7,42,59,17,0,30,11,0,0,18,50,37,0,0,0,0,0,0,0,0,0,988.8445,988.8445,NA,NA,1948.3137,21.0637,0.5801,0.2474,0.201,8.4632,17.3397,13.0676,8.882,1.5234,3.4779,12.4399,NA
liraz,sexton,1993-11-06,857518,2021,Full Season,EuroLeague,Mountain Hawks,22,10,356.48,126,NA,44,73,7,26,17,18,4,25,36,10,0,20,11,0,0,16,45,27,0,0,0,0,0,0,0,0,0,623.8638,623.8638,NA,NA,1844.588,17.8841,0.5892,0.2626,0.1818,8.9535,14.4363,12.4028,6.523,1.7822,5.0692,15.758,0.43
federico,zhbanov,1991-02-04,869738,2015,Full Season,NBA,Nets,50,1,531.1333,183,73,73,152,2,15,31,54,16,47,98,16,0,20,10,0,0,21,61,0,0,0,0,0,0,0,0,2,0,1092.5,1027.0035,1092.5,210,8273.9074,18.1087,0.4797,0.0898,0.3234,9.4521,22.6393,15.656,3.0425,1.0696,3.5273,9.4895,-2.9902
federico,zhbanov,1991-02-04,869738,2016,Full Season,NBA,Suns,6,0,50.05,22,-6,9,21,0,1,4,6,3,6,10,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,107.5,102.7314,107.5,24,8089.199,20.9383,0.4464,0.0455,0.2727,13.6845,22.2871,16.3638,0,0,1.9444,0,-6.6732
federico,zhbanov,1991-02-04,869738,2018,Full Season,EuroLeague,Black Bears,13,8,149.49,45,NA,13,25,4,16,7,12,4,5,12,4,0,4,1,0,0,1,20,10,0,0,0,0,0,0,0,0,0,259.1277,259.1277,NA,NA,2114.7621,17.0192,0.4862,0.3902,0.2927,5.0617,12.287,7.2552,6.9574,0.0885,0.7743,7.9554,-6.6098
federico,zhbanov,1991-02-04,869738,2018,Full Season,Italy - Liga A,Black Bears,7,1,69,20,NA,6,10,2,9,2,4,1,3,13,0,0,4,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,121.0674,121.0674,NA,NA,3044.2313,17.6896,0.4817,0.4737,0.2105,6.0801,21.9295,14.1996,0,0,0,16.1551,-10.5604
federico,zhbanov,1991-02-04,869738,2019,Full Season,EuroLeague,Knights,5,0,63.33,17,NA,4,10,3,12,0,1,0,5,7,1,0,1,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,114.3924,114.3924,NA,NA,2176.574,17.7437,0.3788,0.5455,0.0455,10.0863,16.4945,11.7378,3.7489,0,1.9801,4.2662,-9.4845
federico,zhbanov,1991-02-04,869738,2019,Full Season,Spain - ACB,Knights,1,0,12.17,13,NA,1,1,3,5,2,2,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,22.2018,22.2018,NA,NA,2490.1932,30.5829,0.9448,0.8333,0.3333,0,11.1848,5.3225,0,0,0,12.6904,2.7748
glen,fitipaldo,1985-07-20,929456,2010,Full Season,NBA,Jazz,20,0,82.35,39,12,13,35,0,0,13,20,5,9,11,1,0,7,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,176.5,160.9673,176.5,54,8661.154,27.6717,0.4452,0,0.5714,12.2381,14.5429,15.5174,2.8042,2.7074,0,13.7795,-7.1696
glen,fitipaldo,1985-07-20,929456,2011,Full Season,NBA,NA,17,1,322.4167,93,17,30,61,1,4,30,46,11,25,42,20,0,14,17,0,0,0,32,0,0,0,0,0,0,0,0,0,0,679,630.0035,679,102,7801.4825,13.617,0.5477,0.0629,0.7231,7.7561,15.0405,11.8255,10.8883,2.6449,0,13.9378,-1.6898
glen,fitipaldo,1985-07-20,929456,2014,Full Season,NBA,NA,6,1,46.7,9,29,3,4,0,2,3,4,0,1,8,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,89,92.6863,89,9,9427.2496,8.3468,0.5776,0.423,0.5672,3.7135,19.3858,11.3539,3.2322,0,0,9.6781,-3.0642
zugic,prepelic,1994-06-07,927944,2021,Full Season,EuroLeague,Gators,25,12,455.25,134,NA,57,116,0,0,20,32,7,30,91,46,0,42,16,0,0,10,57,34,0,0,0,0,0,0,0,0,0,799.8277,799.8277,NA,NA,1756.9329,18.3919,0.5151,0,0.2759,8.1354,26.2028,18.7231,16.8976,2.2748,2.8954,24.4073,-1.3305
zugic,prepelic,1994-06-07,927944,2021,Full Season,Spain - ACB,Gators,21,13,384.34,134,NA,50,95,0,0,34,44,4,18,70,31,0,34,22,0,0,9,42,36,0,0,0,0,0,0,0,0,0,697.8856,697.8856,NA,NA,1525.2778,18.505,0.5859,0,0.4632,7.7769,24.6641,16.2694,16.2025,3.2349,2.8025,22.9172,2.0319
jakub,head,1990-09-13,642958,2021,Full Season,EuroCup,Bluejays,14,4,280.53,125,NA,19,40,24,84,15,19,6,5,16,14,0,11,11,0,0,1,33,21,0,0,0,0,0,0,0,0,0,498.0207,498.0207,NA,NA,996.8118,24.2145,0.4722,0.6774,0.1532,1.7428,7.7086,3.8572,12.341,2.6004,0.8791,7.673,-0.916
jakub,head,1990-09-13,642958,2021,Full Season,Spain - ACB,Bluejays,19,6,412.93,163,NA,24,56,33,98,16,22,4,4,39,15,0,24,10,0,0,1,34,27,0,0,0,0,0,0,0,0,0,733.4159,733.4159,NA,NA,1448.0688,22.1976,0.4979,0.6364,0.1429,0.6382,12.5932,6.4857,9.6821,1.5239,0.7933,12.7877,-3.8422
wright,chubrevich,1989-02-03,856221,2012,Full Season,NBA,Warriors,51,28,892.9167,297,-223,127,271,3,20,34,39,22,8,60,170,0,60,33,0,0,6,85,0,0,0,0,0,0,0,0,0,0,1827,1717.817,1827,373,6123.5405,19.0163,0.4819,0.0687,0.134,2.523,6.8294,4.3225,30.5858,1.8517,0.5574,16.2973,-4.2321
wright,chubrevich,1989-02-03,856221,2013,Full Season,NBA,NA,59,1,440.9167,111,-35,48,119,1,2,12,22,12,8,24,44,0,21,15,0,0,2,22,0,0,0,0,0,0,0,0,0,0,951,856.5517,951,153,8455.1859,15.5253,0.4222,0.0159,0.1789,2.9192,7.9584,5.0768,17.0992,1.7448,0.6347,13.0323,-4.9167
wright,chubrevich,1989-02-03,856221,2014,Full Season,EuroCup,Delta Devils,12,0,275.6,151,NA,36,78,19,44,22,28,4,7,15,25,0,20,13,0,0,1,32,26,0,0,0,0,0,0,0,0,0,483.2826,483.2826,NA,NA,850.4722,27.2092,0.5621,0.3607,0.2295,4.2779,7.7262,6.3016,16.6575,3.0664,0.5394,12.9601,3.4131
wright,chubrevich,1989-02-03,856221,2014,Full Season,EuroLeague,Delta Devils,10,0,227.08,94,NA,21,55,13,23,13,17,7,2,12,17,0,20,22,0,0,2,26,16,0,0,0,0,0,0,0,0,0,407.5678,407.5678,NA,NA,726.8951,22.0636,0.5498,0.2949,0.2179,1.8002,7.2979,5.6493,13.0982,5.2879,1.2398,18.9609,1.3251
wright,chubrevich,1989-02-03,856221,2015,Full Season,EuroLeague,Delta Devils,24,4,458.79,158,NA,40,105,18,58,24,30,11,7,25,32,0,18,22,0,0,5,63,42,0,0,0,0,0,0,0,0,0,824.0918,824.0918,NA,NA,1744.149,19.7885,0.4484,0.3558,0.184,1.6188,6.73,3.2482,15.4208,2.7773,1.3138,9.2688,0.4511
wright,chubrevich,1989-02-03,856221,2016,Full Season,EuroCup,Black Bears,8,4,166.73,34,NA,2,15,7,21,9,12,1,1,12,9,0,4,8,0,0,1,21,15,0,0,0,0,0,0,0,0,0,289.4539,289.4539,NA,NA,694.436,13.5811,0.4118,0.5833,0.3333,1.512,9.3145,5.4048,11.2018,2.4304,0.6808,8.8339,-1.6524
wright,chubrevich,1989-02-03,856221,2016,Full Season,EuroLeague,Black Bears,10,8,261.27,67,NA,11,29,14,24,3,6,3,5,11,18,0,7,15,0,0,0,30,11,0,0,0,0,0,0,0,0,0,458.5226,458.5226,NA,NA,702.008,11.6722,0.6021,0.4528,0.1132,2.6527,7.6974,3.9055,10.8097,3.2615,0,11.175,-0.07
wright,chubrevich,1989-02-03,856221,2016,Full Season,Italy - Liga A,Black Bears,29,20,666,147,NA,32,71,21,59,20,24,7,6,53,27,0,19,38,0,0,5,81,25,0,0,0,0,0,0,0,0,0,1204.2754,1204.2754,NA,NA,3191.5107,11.3645,0.5229,0.4538,0.1846,1.159,11.3297,5.8656,7.565,2.8955,1.3041,11.9077,2.5579
wright,chubrevich,1989-02-03,856221,2017,Full Season,EuroLeague,Delta Devils,30,29,782.84,282,NA,75,166,31,73,39,46,19,11,47,79,0,33,62,0,0,3,69,60,0,0,0,0,0,0,0,0,0,1367.7878,1367.7878,NA,NA,2105.391,18.7104,0.5439,0.3054,0.1925,0.9457,10.5599,4.211,20.2589,4.1716,0.9573,11.2921,4.9137
wright,chubrevich,1989-02-03,856221,2018,Full Season,EuroLeague,Golden Panthers,34,22,726.8,187,NA,28,61,37,82,20,26,6,15,42,57,0,24,32,0,0,4,104,31,0,0,0,0,0,0,0,0,0,1262.8711,1262.8711,NA,NA,2363.112,12.173400000000001,0.6054,0.5734,0.1818,3.1277,7.745,5.3696,10.9994,2.4235,0.6299,13.4499,2.2632
wright,chubrevich,1989-02-03,856221,2019,Full Season,EuroLeague,Golden Panthers,28,25,686.2,193,NA,36,63,33,78,22,27,6,21,54,34,0,15,30,0,0,6,75,35,0,0,0,0,0,0,0,0,0,1189.0392,1189.0392,NA,NA,2018.6982,12.3347,0.6312,0.5532,0.1915,5.3037,13.621,8.8946,8.7649,2.2328,0.8346,8.935,0.5386
wright,chubrevich,1989-02-03,856221,2020,Full Season,EuroLeague,Delta Devils,23,0,429.65,78,NA,28,55,2,27,16,17,3,8,42,41,0,21,18,0,0,4,54,19,0,0,0,0,0,0,0,0,0,748.0516,748.0516,NA,NA,2124.1148,12.777,0.4359,0.3293,0.2073,3.9133,12.1888,8.9721,15.3165,2.1144,1.685,19.008,-1.916
wright,chubrevich,1989-02-03,856221,2021,Full Season,EuroLeague,Mountain Hawks,26,13,425.84,86,NA,19,27,15,32,3,4,2,5,32,21,0,13,20,0,0,1,65,6,0,0,0,0,0,0,0,0,0,745.2485,745.2485,NA,NA,1844.588,8.7006,0.7077,0.5424,0.0678,2.0612,9.4359,5.542,10.8884,2.961,0.6652,17.6247,1.0747
nikic,reeves,1994-07-17,495530,2021,Full Season,EuroCup,Mountaineers,10,0,182.4,61,NA,16,37,5,22,14,19,2,8,23,18,0,19,6,0,0,2,35,17,0,0,0,0,0,0,0,0,0,339.869,339.869,NA,NA,745.3119,22.2771,0.4528,0.3729,0.322,6.2833,15.1873,11.7908,17.3939,1.4956,0.788,22.0009,-4.5416
nikola,stephenson,1991-02-07,752269,2013,Full Season,NBA,Hawks,65,2,925.4167,374,-123,78,158,53,139,59,70,12,17,79,59,0,42,12,0,0,10,39,0,0,0,0,0,0,0,0,0,0,1932,1784.0861,1932,371,8210.8124,18.5364,0.5705,0.468,0.2357,3.4094,10.3896,5.9741,10.8017,0.6199,0.6472,11.3575,-1.1256
nikola,stephenson,1991-02-07,752269,2014,Full Season,NBA,Hawks,13,0,157.55,40,-26,12,24,4,18,4,4,4,3,19,11,0,11,1,0,0,1,11,0,0,0,0,0,0,0,0,0,0,338.5,309.6006,338.5,56,8453.8353,15.8301,0.457,0.4286,0.0952,3.0433,15.0598,9.3432,11.329,0.5508,0.8966,20.0877,-6.1864
nikola,stephenson,1991-02-07,752269,2015,Full Season,NBA,Hawks,28,3,318.5,145,-16,30,49,23,56,16,19,5,3,39,13,0,8,10,0,0,0,17,0,0,0,0,0,0,0,0,0,0,675,622.8382,675,123,9237.9516,17.4112,0.6396,0.5333,0.181,0.4629,12.6207,7.272,6.0267,1.8596,0,6.592,0.4502
nikola,stephenson,1991-02-07,752269,2016,Full Season,NBA,NA,43,3,480.3167,178,-65,55,109,16,51,20,24,6,8,49,35,0,27,8,0,0,1,22,0,0,0,0,0,0,0,0,0,0,1069.5,968.3253,1069.5,199,8182.0857,18.0621,0.5248,0.3217,0.1513,1.5076,13.071,6.7606,14.378,0.733,0.0229,13.7013,-2.9629
nikola,stephenson,1991-02-07,752269,2017,Full Season,NBA,Suns,4,0,12.9333,7,9,1,3,1,2,2,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,27.0173,28,6,8284.8439,19.0301,0.5952,0.4,0.4,0,8.2693,3.2939,12.2708,0,0,0,1.3524
nikola,stephenson,1991-02-07,752269,2019,Full Season,NBA,NA,26,0,333.0833,121,-49,20,46,22,59,15,18,4,6,31,22,1,9,0,8,9,2,10,0,0,0,0,0,0,0,0,0,0,741,691.6522,741,122,8217.415,15.6477,0.5606,0.5726,0.1672,2.3389,11.4109,6.7735,8.6722,0,0.5911,7.182,-1.5667
nikola,stephenson,1991-02-07,752269,2018,Full Season,Spain - ACB,Roadrunners,22,13,507.94,279,NA,84,158,22,63,45,47,3,6,37,28,0,31,14,0,0,4,41,42,0,0,0,0,0,0,0,0,0,944.5729,944.5729,NA,NA,2554.3709,25.1833,0.5772,0.2851,0.2127,0.8058,7.9602,6.4032,10.6311,1.9014,0.4224,11.3686,-3.235
nikola,stephenson,1991-02-07,752269,2021,Full Season,Spain - ACB,Huskies,8,5,222.6,86,NA,16,31,17,51,3,7,0,1,9,12,0,11,6,0,0,1,19,9,0,0,0,0,0,0,0,0,0,403.5957,403.5957,NA,NA,1541.1265,20.7235,0.5054,0.622,0.0854,1.4683,7.4112,4.3537,8.1529,1.4663,0.3418,11.4488,-4.7459
douglas,sanchez,1986-08-21,564210,2014,Full Season,EuroCup,Hatters,16,14,422.78,183,NA,29,74,37,82,14,22,7,12,40,33,0,28,11,0,0,1,39,42,0,0,0,0,0,0,0,0,0,745.656,745.656,NA,NA,1155.2219,22.8407,0.5523,0.5256,0.141,4.7156,13.6389,9.3194,14.0916,1.7817,0.1941,14.4568,0.4649
douglas,sanchez,1986-08-21,564210,2014,Full Season,Italy - Liga A,Hatters,32,31,825,318,NA,64,130,54,143,28,32,14,16,57,67,0,58,35,0,0,2,71,67,0,0,0,0,0,0,0,0,0,1438.7023,1438.7023,NA,NA,2258.3266,21.161,0.5539,0.5238,0.1172,3.1732,10.7511,5.2787,12.2022,2.5374,0.7409,16.8077,-0.2143
douglas,sanchez,1986-08-21,564210,2017,Full Season,Italy - Liga A,Red Storm,11,11,329,110,NA,19,41,17,51,21,22,1,5,40,38,0,21,13,0,0,1,33,32,0,0,0,0,0,0,0,0,0,616.212,616.212,NA,NA,2575.3541,17.3676,0.5409,0.5543,0.2391,2.2802,14.4612,7.3199,19.4359,1.7939,0.917,17.1177,1.1847
douglas,sanchez,1986-08-21,564210,2018,Full Season,Italy - Liga A,Purple Eagles,24,8,384,154,NA,32,61,23,78,21,28,2,15,45,43,0,21,11,0,0,4,49,31,0,0,0,0,0,0,0,0,0,707.0832,707.0832,NA,NA,2679.1824,21.6524,0.5089,0.5612,0.2014,4.7022,12.5512,8.7105,21.2838,1.8826,1.4715,12.1866,0.8244
gazi,noel,1989-08-15,812693,2010,Full Season,NBA,Bucks,89,89,2920.05,1401,112,343,907,157,429,244,299,84,54,249,495,0,208,113,0,0,22,210,0,0,0,2,0,0,0,0,0,0,5812,5549.9278,5812,1686,8233.519,26.0967,0.4773,0.3211,0.2238,2.711,8.8362,6.7813,28.1452,2.1569,1.0241,12.4138,0.94
gazi,noel,1989-08-15,812693,2011,Full Season,NBA,Bucks,63,61,2168.65,1019,-64,263,623,98,303,199,246,51,42,192,305,0,146,95,0,0,21,131,0,0,0,2,0,0,0,0,0,0,4293.5,4055.4196,4293.5,1186,7416.5007,25.469,0.4926,0.3272,0.2657,1.8173,10.8105,6.5003,24.4235,2.1507,0.4402,12.3704,1.5816
gazi,noel,1989-08-15,812693,2012,Full Season,NBA,Bucks,66,66,2331.2833,1260,-110,340,733,129,388,193,239,52,49,177,365,0,146,104,0,0,22,114,0,0,0,4,0,0,0,0,0,0,4821.5,4553.1017,4821.5,1376,6197.0124,25.9257,0.5138,0.3461,0.2132,2.954,9.5746,4.7825,26.2842,2.3974,0.6098,10.6402,2.686
gazi,noel,1989-08-15,812693,2013,Full Season,NBA,Bucks,84,84,3030.0667,1450,-326,335,815,179,489,243,299,59,60,195,537,0,214,134,0,0,11,161,0,0,0,6,0,2,0,0,0,0,6294.5,5965.3885,6294.5,1669,8185.9867,23.8058,0.505,0.375,0.2293,3.1788,7.662,3.5916,29.431,2.296,0.4243,12.9732,0.8978
gazi,noel,1989-08-15,812693,2014,Full Season,NBA,Pistons,80,79,2728.1333,1241,-187,269,678,154,457,241,321,44,59,185,609,0,215,101,0,0,8,157,0,0,0,12,0,3,0,0,0,0,5722.5,5395.2683,5722.5,1498,7823.5478,23.3879,0.4862,0.4026,0.2828,2.1563,7.7315,4.2775,33.1307,2.0784,0.0402,14.4175,0.057
gazi,noel,1989-08-15,812693,2015,Full Season,NBA,Pistons,41,41,1172.8167,632,32,142,332,76,211,120,143,28,21,83,272,0,90,44,0,0,4,64,0,0,0,3,0,0,2,0,0,0,2439,2267.5855,2439,707,7668.0731,26.3067,0.5215,0.3886,0.2634,0.9284,8.3065,5.7288,39.137,2.1389,0.2131,12.9325,3.2741
gazi,noel,1989-08-15,812693,2016,Full Season,NBA,NA,48,7,867.5,332,13,61,149,51,155,57,78,8,16,80,170,0,57,29,0,0,7,57,0,0,0,0,0,0,0,0,0,0,1854,1723.8745,1854,398,8087.8034,20.0806,0.4907,0.5103,0.2567,2.0843,10.596,5.1998,30.8666,1.6863,1.1537,14.3349,-0.5017
gazi,noel,1989-08-15,812693,2017,Full Season,NBA,NA,94,13,1979.7,614,-115,125,306,81,265,121,160,19,34,181,419,3,136,72,161,67,4,129,0,0,1,9,1,4,0,0,0,0,4256.5,3973.5358,4256.5,784,8325.586,17.0503,0.4737,0.4638,0.2761,2.148,10.3232,7.4854,27.5959,2.0363,0.4135,17.4319,-2.5482
gazi,noel,1989-08-15,812693,2018,Full Season,NBA,Bucks,15,0,210.0667,75,-64,18,39,9,35,12,12,2,5,26,44,0,19,6,12,4,4,11,0,0,0,1,0,0,0,0,0,0,464,419.8509,464,101,8608.2085,21.245,0.473,0.473,0.1622,3.728,14.5183,8.4484,32.3908,1.4839,1.3042,19.3325,-4.1928
gazi,noel,1989-08-15,812693,2019,Full Season,EuroCup,Braves,5,5,133.63,45,NA,13,29,5,16,4,8,3,2,18,35,0,6,2,0,0,0,11,13,0,0,0,0,0,0,0,0,0,242.789,242.789,NA,NA,1180.9544,19.5858,0.4637,0.3556,0.1778,1.1983,18.5843,10.2874,41.6554,1.0019,0,11.0051,-0.151
james,bey,1987-03-16,155240,2020,Full Season,EuroLeague,Golden Panthers,28,14,663.43,313,NA,80,136,36,85,45,55,11,26,105,48,0,21,21,0,0,11,69,50,0,0,0,0,0,0,0,0,0,1195.3533,1195.3533,NA,NA,2171.124,19.4919,0.6383,0.3846,0.2489,4.5209,19.3984,13.3068,10.2908,1.4939,1.4468,7.8888,2.3195
james,bey,1987-03-16,155240,2021,Full Season,EuroLeague,Golden Panthers,15,15,392.01,173,NA,40,77,23,57,24,29,3,23,60,24,0,19,3,0,0,7,38,26,0,0,0,0,0,0,0,0,0,709.5811,709.5811,NA,NA,1746.7595,20.5528,0.5894,0.4254,0.2164,8.6971,21.2388,13.7522,9.5953,0.4492,1.7188,11.4624,-3.126
